total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,MostCommonNoteQuarterLength,MostCommonNoteQuarterLengthPrevalence,MostCommonSetClassSimultaneityPrevalence,TriadSimultaneityPrevalence,UniquePitchClassSetSimultaneities,UniqueSetClassSimultaneities,AverageNoteDurationFeature,AverageTimeBetweenAttacksFeature,AverageTimeBetweenAttacksForEachVoiceFeature,DirectionOfMotionFeature,ImportanceOfHighRegisterFeature,NoteDensityFeature,PitchVarietyFeature,RelativeStrengthOfTopPitchClassesFeature,RelativeStrengthOfTopPitchesFeature,Grade
521,210,311,375,196,179,19,54,37,17,76,13,63,12.502702702702702,3.8285714285714287,4.292604501607717,0,0,0,3.0,4.0,0,9.0,5.666666666666667,0,8.0,4.666666666666667,2.0,9.253333333333332,6.8235294117647065,4.866666666666666,0,0,0,3,4,0,13,8,0,14,8,2,25,18,11,2.050724637681159,5.285714285714286,4.44,4.661111111111111,0,3.4390243902439024,4.204081632653061,0,0,4.791666666666667,0,0,13.326086956521738,5.285714285714286,4.44,11.7,0,5.878048780487805,11.73469387755102,0,0,16.166666666666668,0,0,355,63,132,343,28,38,311,10,10,289,10,4,12.949295774647887,7.428571428571429,6.7727272727272725,13.192419825072886,9.928571428571429,8.68421052631579,13.72668810289389,13.4,10.6,14.086505190311419,13.4,13.0,0,0,0,0,0,0,0,7,19,88,71,0,0,0,0,0,47,132,0,0,0,0.018666666666666668,0.050666666666666665,0.36,0.5413333333333333,0.0,0.0,0.0,0.03571428571428571,0.09693877551020408,0.4489795918367347,0.3622448979591837,0.0,0.0,0.0,0.0,0.0,0.26256983240223464,0.7374301675977654,0.0,0.0,0.0,0.5,0.4518664047151277,0.2,0.2054794520547945,52,23,0.4625540275049115,0.3369230769230769,0.5115739966555184,0.5419501133786848,0.058577405857740586,4.078525641025641,29,0.8862275449101796,0.8653846153846154,5
222,105,117,172,94,78,1,4,1,3,2,0,2,8.029940119760479,3.066666666666667,2.965811965811966,0,0,0,8.0,0,0,6.0,3.0,3.0,6.066666666666666,3.6666666666666665,3.1666666666666665,6.83399209486166,4.490909090909091,4.775,0,0,0,8,0,0,10,3,4,12,5,5,18,10,12,3.9107142857142856,3.6666666666666665,3.923076923076923,4.589285714285714,3.0,0,3.9166666666666674,0,0,0,0,0,8.017857142857142,3.6666666666666665,3.923076923076923,8.726190476190476,5.0,0,9.75,0,0,0,0,0,148,18,21,105,0,0,72,0,0,65,0,0,8.72972972972973,5.222222222222222,5.285714285714286,9.847619047619048,0,0,10.694444444444445,0,0,10.876923076923077,0,0,0,0,0,0,0,0,0,0,15,53,19,0,0,0,3,1,46,28,0,0,0,0.01744186046511628,0.09302325581395349,0.5755813953488372,0.27325581395348836,0.0,0.0,0.0,0.0,0.1595744680851064,0.5638297872340425,0.20212765957446807,0.0,0.0,0.0,0.038461538461538464,0.01282051282051282,0.5897435897435898,0.358974358974359,0.0,0.0,0.0,1.0,0.5540540540540541,0.20359281437125748,0.2215568862275449,49,19,0.7486486486486476,0.5277108433734939,0.7130305039787799,0.47474747474747475,0.051094890510948905,2.5,24,0.8,0.7741935483870968,2
236,62,174,215,62,153,16,6,6,0,14,0,14,9.420212765957446,2.1451612903225805,1.6551724137931034,0,0,0,2.0,0,0,6.333333333333333,0,2.0,5.666666666666666,4.0,2.3333333333333335,7.014705882352941,4.25,4.0,0,0,0,2,0,0,9,0,2,10,4,3,16,9,9,2.3496932515337425,0,2.5,1.75,0,0,0,0,0,0,0,0,10.07361963190184,0,2.5,11.5,0,0,0,0,0,0,0,0,171,2,7,152,0,0,142,0,0,131,0,0,10.175438596491228,5.0,5.285714285714286,10.644736842105264,0,0,10.830985915492958,0,0,10.98473282442748,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,2,9,13,67,0,0,0,0.027906976744186046,0.3116279069767442,0.06046511627906977,0.3116279069767442,0.0,0.0,0.0,0.06451612903225806,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.058823529411764705,0.08496732026143791,0.43790849673202614,0.0,0.0,0.0,0.5,0.3101851851851852,0.26063829787234044,0.005319148936170213,23,8,0.7340277777777777,0.48862275449101794,0.818161362905818,0.45614035087719296,0.07373271889400922,2.5714285714285716,17,0.4925373134328358,0.6666666666666666,3
415,243,172,386,215,171,2,36,21,15,2,2,0,11.198250728862973,4.148148148148148,3.116279069767442,4.0,0,0,11.333333333333334,4.0,4.0,9.066666666666668,4.666666666666667,3.6666666666666665,8.61111111111111,4.6000000000000005,3.333333333333333,10.519327731092439,9.871921182266009,6.929824561403509,4,0,0,18,4,4,18,8,5,19,9,5,30,30,18,2.6313559322033897,3.7857142857142856,0,3.676470588235294,0,3.5,0,0,0,4.0,0,0,12.783898305084746,3.7857142857142856,0,12.0,0,6.0,0,0,0,24.0,0,0,278,66,24,248,27,11,228,21,8,215,13,7,13.316546762589928,7.287878787878788,7.625,14.21774193548387,10.296296296296296,10.545454545454545,14.763157894736842,10.952380952380953,11.5,15.111627906976745,12.153846153846153,11.857142857142858,0,0,0,0,0,0,0,0,1,10,204,0,0,0,2,27,48,46,0,0,0,0.0051813471502590676,0.07253886010362694,0.15025906735751296,0.6476683937823834,0.0,0.0,0.0,0.0,0.004651162790697674,0.046511627906976744,0.9488372093023256,0.0,0.0,0.0,0.011695906432748537,0.15789473684210525,0.2807017543859649,0.26900584795321636,0.0,0.0,0.0,0.5,0.6038647342995169,0.3808139534883721,0.03197674418604651,40,8,0.47632850241546043,0.3256637168141593,0.514200291692805,0.6272040302267002,0.268018018018018,3.689839572192514,37,0.865979381443299,0.9354838709677419,5
183,70,113,157,44,113,16,5,3,2,12,4,8,6.276729559748428,3.4857142857142858,2.327433628318584,0,0,0,2.0,0,0,3.0,3.0,2.0,6.0,2.3333333333333335,3.0,6.295238095238095,3.2909090909090906,4.311111111111111,0,0,0,2,0,0,4,3,2,12,3,4,16,7,9,3.34,2.9565217391304346,0,3.725806451612903,2.5,0,3.8611111111111107,0,0,0,0,0,9.02,2.9565217391304346,0,10.516129032258064,4.0,0,9.583333333333334,0,0,0,0,0,88,10,17,72,0,0,60,0,0,50,0,0,9.909090909090908,5.5,5.823529411764706,10.805555555555555,0,0,11.366666666666667,0,0,11.84,0,0,0,0,0,0,0,0,0,0,9,21,14,0,0,0,8,13,24,62,0,0,0,0.050955414012738856,0.14012738853503184,0.28662420382165604,0.4840764331210191,0.0,0.0,0.0,0.0,0.20454545454545456,0.4772727272727273,0.3181818181818182,0.0,0.0,0.0,0.07079646017699115,0.11504424778761062,0.21238938053097345,0.5486725663716814,0.0,0.0,0.0,0.5,0.4367816091954023,0.5120481927710844,0.05421686746987952,33,9,0.6206896551724138,0.41883116883116883,0.7532538342479246,0.5426356589147286,0.1921182266009852,2.6564885496183206,21,0.825,0.8695652173913043,5
113,63,50,113,63,50,1,3,3,0,0,0,0,10.523809523809524,4.253968253968254,2.38,0,0,0,2.0,0,4.0,6.666666666666666,2.0,4.0,8.4,3.0,4.833333333333333,8.247619047619049,4.490909090909091,4.666666666666666,0,0,0,2,0,4,12,2,4,15,4,8,20,9,10,2.873015873015873,0,0,0,0,0,0,0,0,0,0,0,10.65079365079365,0,0,0,0,0,0,0,0,0,0,0,61,29,1,52,0,0,42,0,0,37,0,0,10.80327868852459,5.9655172413793105,6.0,11.615384615384615,0,0,12.476190476190476,0,0,12.945945945945946,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,3,3,43,0,0,0,0,0.02654867256637168,0.035398230088495575,0.9292035398230089,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.9841269841269841,0.0,0.0,0.0,0.0,0.06,0.06,0.86,0.0,0.0,0.0,0.0,1.0,0.9292035398230089,0.36507936507936506,0.0,19,7,0.485461441213654,0.42857142857142855,0.5123906705539358,0.504950495049505,0.04424778761061947,4.119791666666667,21,0.8076923076923077,1.0,1
589,343,246,509,343,166,1,0,0,0,31,20,11,17.651006711409394,1.5714285714285714,3.3008130081300813,0,0,0,0,0,0,4.0,4.0,2.0,3.6666666666666665,4.0,5.166666666666667,10.260869565217389,4.722222222222222,6.866666666666666,0,0,0,0,0,0,4,4,2,5,4,9,26,10,16,1.462837837837838,0,5.714285714285714,3.357142857142857,0,3.6323529411764706,2.8350168350168348,0,3.3333333333333335,2.8333333333333335,0,0,19.050675675675677,0,5.714285714285714,16.571428571428573,0,6.264705882352941,18.03030303030303,0,8.0,22.88888888888889,0,0,417,11,79,416,0,13,416,0,5,415,0,2,18.817745803357315,5.2727272727272725,6.430379746835443,18.848557692307693,0,8.538461538461538,18.848557692307693,0,9.4,18.872289156626508,0,10.0,0,0,0,0,0,0,0,2,25,70,209,0,0,0,16,1,13,120,2,0,0,0.03536345776031434,0.05108055009823183,0.16306483300589392,0.6463654223968566,0.003929273084479371,0.0,0.0,0.0058309037900874635,0.0728862973760933,0.20408163265306123,0.60932944606414,0.0,0.0,0.0,0.0963855421686747,0.006024096385542169,0.0783132530120482,0.7228915662650602,0.012048192771084338,0.0,0.0,0.5,0.5370370370370371,0.5494505494505495,0.20659340659340658,39,11,0.485449735449738,0.31820728291316525,0.5335480407944176,0.4461538461538462,0.12244897959183673,3.9375,34,0.9808917197452229,0.7238095238095238,4
302,125,177,207,125,82,16,1,1,0,74,39,35,12.990291262135923,3.024,4.7175141242937855,0,0,0,7.0,0,0,11.0,7.0,3.0,9.380952380952381,6.166666666666667,3.4,9.852272727272727,5.455882352941177,6.84736842105263,0,0,0,7,0,0,19,7,4,19,11,6,25,13,17,2.5675675675675675,0,3.375,3.1666666666666665,0,3.3676470588235294,2.7499999999999996,0,3.0180180180180183,2.6306818181818183,0,0,12.972972972972974,0,3.375,7.233333333333333,0,5.735294117647059,15.11111111111111,0,7.054054054054054,18.636363636363637,0,0,188,30,84,158,11,26,145,6,14,140,1,11,13.97872340425532,6.766666666666667,7.011904761904762,15.49367088607595,8.727272727272727,9.538461538461538,16.16551724137931,9.333333333333334,10.857142857142858,16.42142857142857,11.0,11.363636363636363,0,0,0,0,0,0,0,0,0,17,72,0,0,0,0,0,6,60,13,0,0,0.0,0.0,0.1111111111111111,0.6376811594202898,0.06280193236714976,0.0,0.0,0.0,0.0,0.136,0.576,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.7317073170731707,0.15853658536585366,0.0,0.0,0.5,0.555956678700361,0.24873096446700507,0.24873096446700507,64,22,0.8889891696750902,0.6666666666666666,0.6756797833535979,0.5067264573991032,0.26521739130434785,2.106463878326996,38,0.7978723404255319,0.6888888888888889,4
176,100,76,143,99,44,2,12,11,1,0,0,0,12.363636363636363,4.1,3.6315789473684212,0,0,0,0,0,0,9.666666666666666,0,2.0,8.2,3.0,2.0,9.121212121212121,5.8,3.6666666666666665,0,0,0,0,0,0,14,0,2,14,4,2,23,14,7,2.0,5.0,4.78125,4.0396825396825395,0,0,5.666666666666667,0,0,0,0,0,12.283018867924529,5.0,4.78125,12.825396825396826,0,0,15.0,0,0,0,0,0,119,30,29,116,10,2,107,5,1,100,2,0,12.563025210084033,6.466666666666667,5.724137931034483,12.732758620689655,8.9,8.5,13.130841121495328,9.8,9.0,13.42,11.0,0,0,0,0,0,0,0,0,0,5,11,83,0,0,0,0,0,9,34,0,0,0,0.0,0.03496503496503497,0.13986013986013987,0.8181818181818182,0.0,0.0,0.0,0.0,0.050505050505050504,0.1111111111111111,0.8383838383838383,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.7727272727272727,0.0,0.0,0.0,0.5,0.7428571428571429,0.19672131147540983,0.22950819672131148,34,14,0.4251428571428564,0.31008403361344533,0.3924651924651925,0.5189873417721519,0.05314009661835749,4.487179487179487,24,0.7,0.6285714285714286,3
656,421,235,373,138,235,2,28,3,25,2,0,2,12.006928406466512,4.9691211401425175,3.0553191489361704,0,0,0,2.0,0,2.0,9.333333333333332,2.0,2.0,8.4,2.0,3.1666666666666665,8.973333333333333,3.8571428571428577,4.897058823529412,0,0,0,2,0,2,14,2,2,14,2,5,23,8,12,1.3517241379310345,3.6925795053003534,0,4.424028268551237,0,0,0,0,0,0,0,0,13.172413793103448,3.6925795053003534,0,11.512367491166078,0,0,0,0,0,0,0,0,426,275,59,398,18,0,374,15,0,360,8,0,12.166666666666666,5.945454545454545,5.8474576271186445,12.600502512562814,9.444444444444445,0,12.89572192513369,9.733333333333333,0,13.047222222222222,10.375,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,52,103,7,0,0,0,0.0,0.13941018766756033,0.646112600536193,0.01876675603217158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22127659574468084,0.43829787234042555,0.029787234042553193,0.0,0.0,0.0,1.0,0.7966101694915254,0.19545454545454546,0.12954545454545455,62,15,0.7765793528505466,0.5958333333333333,0.8183527375707992,0.48535564853556484,0.08047210300429185,2.5155038759689923,30,0.9937106918238994,0.7807017543859649,6
71,28,43,71,28,43,2,17,9,8,0,0,0,5.865384615384615,3.9642857142857144,1.930232558139535,0,0,0,3.0,15.0,0,3.6666666666666665,11.333333333333334,3.0,3.4,9.2,3.6666666666666665,8.851449275362318,8.620915032679738,3.9523809523809526,0,0,0,3,15,0,5,21,3,6,21,5,25,25,8,3.769230769230769,0,0,0,0,0,0,0,0,0,0,0,8.26923076923077,0,0,0,0,0,0,0,0,0,0,0,24,10,1,20,4,0,14,2,0,14,2,0,10.375,7.5,5.0,11.35,11.25,0,12.785714285714286,14.5,0,12.785714285714286,14.5,0,0,0,0,0,0,0,0,0,1,11,16,0,0,0,0,3,8,32,0,0,0,0.0,0.056338028169014086,0.2676056338028169,0.676056338028169,0.0,0.0,0.0,0.0,0.03571428571428571,0.39285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.06976744186046512,0.18604651162790697,0.7441860465116279,0.0,0.0,0.0,0.5,0.6956521739130435,0.5849056603773585,0.0,21,6,0.3695652173913043,0.32,0.47314814814814815,0.5,0.10144927536231885,3.8333333333333335,24,0.9230769230769231,0.7272727272727273,2
278,101,177,240,71,169,1,0,0,0,0,0,0,12.755364806866952,2.5247524752475248,2.0338983050847457,0,0,0,2.0,0,0,2.3333333333333335,0,2.0,7.666666666666667,3.0,2.3333333333333335,8.794117647058824,4.238095238095238,5.9818181818181815,0,0,0,2,0,0,3,0,2,14,3,3,22,9,15,1.9058823529411764,3.7777777777777777,3.75,3.0689655172413794,3.0,0,2.3782051282051264,0,0,0,0,0,12.0,3.7777777777777777,3.75,12.402298850574713,5.0,0,16.365384615384617,0,0,0,0,0,219,17,6,215,3,1,206,0,0,202,0,0,13.465753424657533,6.117647058823529,6.166666666666667,13.613953488372093,8.0,8.0,13.859223300970873,0,0,13.955445544554456,0,0,0,0,0,0,0,0,0,3,10,1,54,0,0,0,1,13,1,76,52,0,0,0.016666666666666666,0.09583333333333334,0.008333333333333333,0.5416666666666666,0.21666666666666667,0.0,0.0,0.04225352112676056,0.14084507042253522,0.014084507042253521,0.7605633802816901,0.0,0.0,0.0,0.005917159763313609,0.07692307692307693,0.005917159763313609,0.44970414201183434,0.3076923076923077,0.0,0.0,0.5,0.48880597014925375,0.33472803347280333,0.34309623430962344,41,14,0.6274253731343293,0.40588235294117647,0.6324698795180723,0.5028248587570622,0.35646687697160884,2.977777777777778,21,0.9180327868852459,0.9523809523809523,4
245,152,93,229,152,77,4,36,7,29,0,0,0,14.509554140127388,1.644736842105263,3.0,0,0,0,4.0,0,0,14.333333333333334,4.0,2.0,12.2,5.666666666666667,2.0,11.568627450980394,5.722222222222222,3.9444444444444446,0,0,0,4,0,0,21,4,2,21,8,2,26,12,8,1.4787234042553192,0,8.0,5.796296296296297,0,0,0,0,0,0,0,0,17.117021276595743,0,8.0,18.962962962962962,0,0,0,0,0,0,0,0,128,5,18,127,1,12,126,0,3,125,0,0,17.546875,5.6,7.555555555555555,17.62992125984252,8.0,8.25,17.706349206349206,0,9.0,17.776,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,18,58,0,0,0,0.0,0.0,0.07860262008733625,0.9170305676855895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23376623376623376,0.7532467532467533,0.0,0.0,0.0,0.5,0.8765957446808511,0.4339622641509434,0.0,24,7,0.25258358662614044,0.2226890756302521,0.3393751297967095,0.45864661654135336,0.3183673469387755,6.854166666666667,22,0.8142857142857143,0.875,4
372,143,229,231,143,88,16,9,9,0,44,23,21,9.095419847328245,3.3986013986013988,5.310043668122271,15.0,0,0,10.333333333333334,4.0,0,8.6,3.6666666666666665,2.0,7.952380952380953,3.0,2.3333333333333335,7.917989417989419,5.689473684210527,4.333333333333333,15,0,0,15,4,0,15,5,2,15,5,3,23,16,10,2.4395604395604398,0,3.6610169491525424,4.377777777777778,0,3.53125,3.8749999999999982,0,3.166666666666667,3.9166666666666665,0,0,9.23076923076923,0,3.6610169491525424,7.7555555555555555,0,6.0625,11.260416666666666,0,7.5,12.666666666666666,0,0,227,33,164,176,12,37,154,10,13,132,7,12,10.220264317180616,7.696969696969697,6.652439024390244,11.494318181818182,10.333333333333334,9.054054054054054,11.993506493506494,10.8,11.0,12.492424242424242,11.571428571428571,11.166666666666666,0,0,0,0,0,0,0,1,45,47,9,0,0,0,0,0,45,43,0,0,0,0.004329004329004329,0.19480519480519481,0.39826839826839827,0.22510822510822512,0.0,0.0,0.0,0.006993006993006993,0.3146853146853147,0.32867132867132864,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.5113636363636364,0.48863636363636365,0.0,0.0,0.0,1.0,0.29508196721311475,0.17537313432835822,0.12686567164179105,92,27,0.546448087431694,0.4099616858237548,0.6154993021190205,0.4602076124567474,0.032534246575342464,3.4046511627906977,33,0.9438202247191011,0.8064516129032258,6
183,70,113,157,44,113,16,5,3,2,12,4,8,6.276729559748428,3.4857142857142858,2.327433628318584,0,0,0,2.0,0,0,3.0,3.0,2.0,6.0,2.3333333333333335,3.0,6.295238095238095,3.2909090909090906,4.311111111111111,0,0,0,2,0,0,4,3,2,12,3,4,16,7,9,3.34,2.9565217391304346,0,3.725806451612903,2.5,0,3.8611111111111107,0,0,0,0,0,9.02,2.9565217391304346,0,10.516129032258064,4.0,0,9.583333333333334,0,0,0,0,0,88,10,17,72,0,0,60,0,0,50,0,0,9.909090909090908,5.5,5.823529411764706,10.805555555555555,0,0,11.366666666666667,0,0,11.84,0,0,0,0,0,0,0,0,0,0,9,21,14,0,0,0,8,13,24,62,0,0,0,0.050955414012738856,0.14012738853503184,0.28662420382165604,0.4840764331210191,0.0,0.0,0.0,0.0,0.20454545454545456,0.4772727272727273,0.3181818181818182,0.0,0.0,0.0,0.07079646017699115,0.11504424778761062,0.21238938053097345,0.5486725663716814,0.0,0.0,0.0,0.5,0.4367816091954023,0.5120481927710844,0.05421686746987952,33,9,0.6206896551724138,0.41883116883116883,0.7532538342479246,0.5426356589147286,0.1921182266009852,2.6564885496183206,21,0.825,0.8695652173913043,4
196,102,94,157,63,94,20,0,0,0,85,37,48,7.691588785046729,7.029411764705882,2.5425531914893615,0,0,0,12.0,0,3.0,6.666666666666667,4.0,3.0,8.133333333333333,4.333333333333333,3.1666666666666665,6.824561403508773,4.428571428571429,5.175824175824175,0,0,0,12,0,3,12,4,3,15,6,5,18,9,13,3.484848484848485,3.282051282051282,0,3.3333333333333335,0,0,0,0,0,0,0,0,9.272727272727273,3.282051282051282,0,5.666666666666667,0,0,0,0,0,0,0,0,93,83,7,49,46,2,39,26,0,34,21,0,8.376344086021506,8.0,6.0,10.306122448979592,9.543478260869565,8.0,10.897435897435898,10.73076923076923,0,11.176470588235293,11.142857142857142,0,0,0,0,0,0,0,0,1,3,59,0,0,0,0,1,12,75,0,0,0,0,0.012738853503184714,0.09554140127388536,0.8535031847133758,0.0,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.9365079365079365,0.0,0.0,0.0,0.0,0.010638297872340425,0.1276595744680851,0.7978723404255319,0.0,0.0,0.0,0.0,1.0,0.8826530612244898,0.17757009345794392,0.18691588785046728,29,12,0.6581632653061207,0.5886792452830188,0.5929096135419993,0.554945054945055,0.01702127659574468,3.0246913580246915,19,0.9411764705882353,0.7333333333333333,3
93,42,51,93,42,51,16,1,0,1,5,0,5,7.957746478873239,3.5,1.9411764705882353,0,0,0,10.0,0,0,7.0,5.0,2.0,6.833333333333333,5.0,3.0,6.461988304093567,4.0,3.5818181818181816,0,0,0,10,0,0,10,5,2,11,5,4,16,8,8,2.116279069767442,0,0,0,0,0,0,0,0,0,0,0,10.325581395348838,0,0,0,0,0,0,0,0,0,0,0,54,16,1,44,0,0,39,0,0,35,0,0,9.907407407407407,5.125,6.0,10.840909090909092,0,0,11.205128205128204,0,0,11.457142857142857,0,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0967741935483871,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8387096774193549,0.4507042253521127,0.0,20,5,0.6129032258064516,0.5,0.776829268292683,0.5301204819277109,0.010752688172043012,2.619718309859155,19,0.85,0.9285714285714286,0
582,278,304,562,261,301,2,58,29,29,2,1,1,14.081632653061224,5.607913669064748,2.9539473684210527,13.0,0,0,9.666666666666666,0,2.0,6.8,4.333333333333333,2.3333333333333335,7.428571428571428,3.9999999999999996,3.0,11.39965986394558,6.579710144927536,7.533333333333331,13,0,0,14,0,2,14,6,3,15,6,5,34,19,20,2.689944134078212,8.0,2.3333333333333335,4.535714285714286,0,0,0,0,0,0,0,0,13.720670391061452,8.0,2.3333333333333335,21.678571428571427,0,0,0,0,0,0,0,0,378,199,47,337,45,13,311,27,5,285,25,3,14.507936507936508,6.71859296482412,6.638297872340425,15.513353115727003,9.977777777777778,9.23076923076923,16.141479099678456,11.296296296296296,11.2,16.79298245614035,11.48,12.666666666666666,0,0,0,0,0,0,0,0,0,13,243,0,0,0,0,3,28,118,16,0,0,0.0,0.005338078291814947,0.07295373665480427,0.6423487544483986,0.028469750889679714,0.0,0.0,0.0,0.0,0.04980842911877394,0.9310344827586207,0.0,0.0,0.0,0.0,0.009966777408637873,0.09302325581395349,0.3920265780730897,0.053156146179401995,0.0,0.0,0.5,0.6511226252158895,0.22959183673469388,0.0,55,8,0.30932642487046697,0.19820224719101123,0.27966523014440436,0.5598526703499079,0.18959731543624161,6.433333333333334,52,0.7916666666666666,0.7017543859649122,5
71,34,37,37,32,5,1,0,0,0,0,0,0,12.214285714285714,3.323529411764706,5.1891891891891895,0,0,0,0,0,0,2.0,2.0,0,2.3333333333333335,2.3333333333333335,3.0,8.256410256410255,4.25,3.0,0,0,0,0,0,0,2,2,0,3,3,3,18,9,5,1.0,5.0,3.5,3.5,0,3.4,3.675925925925927,0,0,0,0,0,12.8,5.0,3.5,6.0,0,5.8,12.722222222222221,0,0,0,0,0,41,9,28,40,1,2,37,0,2,35,0,0,12.512195121951219,5.444444444444445,5.964285714285714,12.675,8.0,9.0,13.054054054054054,0,9.0,13.285714285714286,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.5945945945945946,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.6875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7183098591549296,0.7619047619047619,0.7619047619047619,17,8,0.5323943661971834,0.4536585365853658,0.49318181818181817,0.4375,0.0,3.380952380952381,21,0.9629629629629629,0.9,4
91,0,91,91,0,91,4,25,0,25,0,0,0,2.043956043956044,0,2.043956043956044,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.3333333333333335,5.0,0,5.0,0,0,0,0,0,0,2,0,2,3,0,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,58,0,0,0,0.0,0.02197802197802198,0.34065934065934067,0.6373626373626373,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.02197802197802198,0.34065934065934067,0.6373626373626373,0.0,0.0,0.0,0.5,0.6373626373626373,1.0,0.0,7,1,0.49644473173884895,0.48627450980392156,0.48627450980392156,0.4375,0.04395604395604396,2.0143229166666665,11,0.9047619047619048,0.9047619047619048,0
